Date Time, Water Level, Sigma, I, L 
2023-07-23 12:00,0.499,0.034,0,0
2023-07-23 13:00,0.799,0.036,0,0
2023-07-23 14:00,1.112,0.031,0,0
2023-07-23 15:00,1.344,0.049,0,0
2023-07-23 16:00,1.515,0.059,0,0
2023-07-23 17:00,1.587,0.064,0,0
2023-07-23 18:00,1.474,0.046,0,0
2023-07-23 19:00,1.245,0.036,0,0
2023-07-23 20:00,0.976,0.051,0,0
2023-07-23 21:00,0.765,0.045,0,0
2023-07-23 22:00,0.641,0.032,0,0
2023-07-23 23:00,0.584,0.042,0,0
2023-07-24 00:00,0.672,0.043,0,0
2023-07-24 01:00,0.889,0.029,0,0
2023-07-24 02:00,1.161,0.039,0,0
2023-07-24 03:00,1.364,0.049,0,0
2023-07-24 04:00,1.44,0.012,0,0
2023-07-24 05:00,1.443,0.013,0,0
2023-07-24 06:00,1.376,0.005,0,0
2023-07-24 07:00,1.213,0.006,0,0
2023-07-24 08:00,0.973,0.007,0,0
2023-07-24 09:00,0.697,0.011,0,0
2023-07-24 10:00,0.478,0.026,0,0
2023-07-24 11:00,0.324,0.036,0,0
2023-07-24 12:00,0.355,0.028,0,0
2023-07-24 13:00,0.586,0.035,0,0
2023-07-24 14:00,0.903,0.04,0,0
2023-07-24 15:00,1.2,0.062,0,0
2023-07-24 16:00,1.38,0.032,0,0
2023-07-24 17:00,1.479,0.052,0,0
2023-07-24 18:00,1.499,0.057,0,0
2023-07-24 19:00,1.394,0.036,0,0
2023-07-24 20:00,1.182,0.071,0,0
2023-07-24 21:00,0.926,0.036,0,0
2023-07-24 22:00,0.712,0.039,0,0
2023-07-24 23:00,0.574,0.053,0,0
2023-07-25 00:00,0.518,0.04,0,0
2023-07-25 01:00,0.667,0.027,0,0
2023-07-25 02:00,0.89,0.054,0,0
2023-07-25 03:00,1.172,0.043,0,0
2023-07-25 04:00,1.34,0.028,0,0
2023-07-25 05:00,1.394,0.018,0,0
2023-07-25 06:00,1.399,0.018,0,0
2023-07-25 07:00,1.304,0.018,0,0
2023-07-25 08:00,1.124,0.017,0,0
2023-07-25 09:00,0.853,0.026,0,0
2023-07-25 10:00,0.597,0.026,0,0
2023-07-25 11:00,0.413,0.038,0,0
2023-07-25 12:00,0.332,0.043,0,0
2023-07-25 13:00,0.442,0.039,0,0
2023-07-25 14:00,0.687,0.043,0,0
2023-07-25 15:00,0.995,0.039,0,0
2023-07-25 16:00,1.234,0.039,0,0
2023-07-25 17:00,1.401,0.038,0,0
2023-07-25 18:00,1.566,0.044,0,0
2023-07-25 19:00,1.574,0.036,0,0
2023-07-25 20:00,1.413,0.048,0,0
2023-07-25 21:00,1.151,0.047,0,0
2023-07-25 22:00,0.834,0.048,0,0
2023-07-25 23:00,0.63,0.06,0,0
2023-07-26 00:00,0.502,0.026,0,0
2023-07-26 01:00,0.451,0.03,0,0
2023-07-26 02:00,0.54,0.026,0,0
2023-07-26 03:00,0.85,0.017,0,0
2023-07-26 04:00,1.194,0.019,0,0
2023-07-26 05:00,1.321,0.017,0,0
2023-07-26 06:00,1.32,0.027,0,0
2023-07-26 07:00,1.255,0.017,0,0
2023-07-26 08:00,1.161,0.021,0,0
2023-07-26 09:00,0.951,0.017,0,0
2023-07-26 10:00,0.74,0.017,0,0
2023-07-26 11:00,0.568,0.042,0,0
2023-07-26 12:00,0.492,0.034,0,0
2023-07-26 13:00,0.403,0.046,0,0
2023-07-26 14:00,0.465,0.036,0,0
2023-07-26 15:00,0.675,0.032,0,0
2023-07-26 16:00,0.992,0.028,0,0
2023-07-26 17:00,1.306,0.045,0,0
2023-07-26 18:00,1.519,0.048,0,0
2023-07-26 19:00,1.609,0.053,0,0
2023-07-26 20:00,1.54,0.047,0,0
2023-07-26 21:00,1.335,0.056,0,0
2023-07-26 22:00,1.102,0.076,0,0
2023-07-26 23:00,0.871,0.08,0,0
2023-07-27 00:00,0.692,0.038,0,0
2023-07-27 01:00,0.52,0.031,0,0
2023-07-27 02:00,0.455,0.045,0,0
2023-07-27 03:00,0.578,0.023,0,0
2023-07-27 04:00,0.792,0.021,0,0
2023-07-27 05:00,1.094,0.017,0,0
2023-07-27 06:00,1.265,0.033,0,0
2023-07-27 07:00,1.308,0.028,0,0
2023-07-27 08:00,1.255,0.016,0,0
2023-07-27 09:00,1.112,0.032,0,0
2023-07-27 10:00,0.929,0.021,0,0
2023-07-27 11:00,0.718,0.046,0,0
2023-07-27 12:00,0.568,0.04,0,0
2023-07-27 13:00,0.459,0.043,0,0
2023-07-27 14:00,0.409,0.034,0,0
2023-07-27 15:00,0.479,0.051,0,0
2023-07-27 16:00,0.728,0.044,0,0
2023-07-27 17:00,1.069,0.04,0,0
2023-07-27 18:00,1.349,0.049,0,0
2023-07-27 19:00,1.559,0.044,0,0
2023-07-27 20:00,1.626,0.059,0,0
2023-07-27 21:00,1.5,0.053,0,0
2023-07-27 22:00,1.29,0.063,0,0
2023-07-27 23:00,1.043,0.055,0,0
2023-07-28 00:00,0.823,0.063,0,0
2023-07-28 01:00,0.563,0.041,0,0
2023-07-28 02:00,0.37,0.051,0,0
2023-07-28 03:00,0.269,0.023,0,0
2023-07-28 04:00,0.388,0.018,0,0
2023-07-28 05:00,0.642,0.016,0,0
2023-07-28 06:00,0.921,0.017,0,0
2023-07-28 07:00,1.124,0.02,0,0
2023-07-28 08:00,1.212,0.018,0,0
2023-07-28 09:00,1.227,0.015,0,0
2023-07-28 10:00,1.113,0.032,0,0
2023-07-28 11:00,0.884,0.03,0,0
2023-07-28 12:00,0.634,0.063,0,0
2023-07-28 13:00,0.491,0.044,0,0
2023-07-28 14:00,0.356,0.036,0,0
2023-07-28 15:00,0.302,0.036,0,0
2023-07-28 16:00,0.409,0.039,0,0
2023-07-28 17:00,0.731,0.027,0,0
2023-07-28 18:00,1.1,0.022,0,0
2023-07-28 19:00,1.449,0.033,0,0
2023-07-28 20:00,1.647,0.048,0,0
2023-07-28 21:00,1.701,0.049,0,0
2023-07-28 22:00,1.596,0.068,0,0
2023-07-28 23:00,1.384,0.062,0,0
2023-07-29 00:00,1.1,0.053,0,0
2023-07-29 01:00,0.791,0.04,0,0
2023-07-29 02:00,0.556,0.038,0,0
2023-07-29 03:00,0.353,0.036,0,0
2023-07-29 04:00,0.285,0.017,0,0
2023-07-29 05:00,0.395,0.015,0,0
2023-07-29 06:00,0.656,0.023,0,0
2023-07-29 07:00,0.993,0.012,0,0
2023-07-29 08:00,1.257,0.027,0,0
2023-07-29 09:00,1.334,0.022,0,0
2023-07-29 10:00,1.311,0.027,0,0
2023-07-29 11:00,1.209,0.035,0,0
2023-07-29 12:00,1.077,0.037,0,0
2023-07-29 13:00,0.785,0.035,0,0
2023-07-29 14:00,0.552,0.042,0,0
2023-07-29 15:00,0.341,0.045,0,0
2023-07-29 16:00,0.263,0.047,0,0
2023-07-29 17:00,0.464,0.034,0,0
2023-07-29 18:00,0.877,0.033,0,0
2023-07-29 19:00,1.345,0.028,0,0
2023-07-29 20:00,1.668,0.087,0,0
2023-07-29 21:00,1.782,0.065,0,0
2023-07-29 22:00,1.804,0.061,0,0
2023-07-29 23:00,1.72,0.062,0,0
2023-07-30 00:00,1.552,0.044,0,0
2023-07-30 01:00,1.189,0.03,0,0
2023-07-30 02:00,0.846,0.037,0,0
2023-07-30 03:00,0.511,0.02,0,0
2023-07-30 04:00,0.254,0.021,0,0
2023-07-30 05:00,0.033,0.043,0,0
2023-07-30 06:00,0.202,0.016,0,0
2023-07-30 07:00,0.59,0.033,0,0
2023-07-30 08:00,0.961,0.029,0,0
2023-07-30 09:00,1.183,0.021,0,0
2023-07-30 10:00,1.298,0.013,0,0
2023-07-30 11:00,1.334,0.018,0,0
2023-07-30 12:00,1.356,0.038,0,0
2023-07-30 13:00,1.171,0.045,0,0
2023-07-30 14:00,0.83,0.041,0,0
2023-07-30 15:00,0.531,0.052,0,0
2023-07-30 16:00,0.294,0.039,0,0
2023-07-30 17:00,0.224,0.038,0,0
2023-07-30 18:00,0.412,0.043,0,0
2023-07-30 19:00,0.859,0.051,0,0
2023-07-30 20:00,1.31,0.053,0,0
2023-07-30 21:00,1.666,0.05,0,0
2023-07-30 22:00,1.867,0.165,0,0
2023-07-30 23:00,1.912,0.064,0,0
2023-07-31 00:00,1.84,0.079,0,0
2023-07-31 01:00,1.603,0.043,0,0
2023-07-31 02:00,1.218,0.05,0,0
2023-07-31 03:00,0.803,0.022,0,0
2023-07-31 04:00,0.51,0.038,0,0
2023-07-31 05:00,0.231,0.038,0,0
2023-07-31 06:00,0.159,0.033,0,0
2023-07-31 07:00,0.399,0.015,0,0
2023-07-31 08:00,0.799,0.014,0,0
2023-07-31 09:00,1.208,0.018,0,0
2023-07-31 10:00,1.468,0.024,0,0
2023-07-31 11:00,1.612,0.046,0,0
2023-07-31 12:00,1.614,0.038,0,0
2023-07-31 13:00,1.427,0.044,0,0
2023-07-31 14:00,1.117,0.079,0,0
2023-07-31 15:00,0.779,0.067,0,0
2023-07-31 16:00,0.486,0.044,0,0
2023-07-31 17:00,0.247,0.051,0,0
2023-07-31 18:00,0.14,0.043,0,0
2023-07-31 19:00,0.392,0.032,0,0
2023-07-31 20:00,0.883,0.034,0,0
2023-07-31 21:00,1.388,0.042,0,0
2023-07-31 22:00,1.723,0.054,0,0
2023-07-31 23:00,1.901,0.076,0,0
2023-08-01 00:00,2.01,0.062,0,0
2023-08-01 01:00,1.915,0.057,0,0
2023-08-01 02:00,1.565,0.048,0,0
2023-08-01 03:00,1.135,0.06,0,0
2023-08-01 04:00,0.674,0.014,0,0
2023-08-01 05:00,0.339,0.023,0,0
2023-08-01 06:00,0.06,0.03,0,0
2023-08-01 07:00,-0.023,0.042,0,0
2023-08-01 08:00,0.247,0.014,0,0
2023-08-01 09:00,0.675,0.01,0,0
2023-08-01 10:00,1.133,0.015,0,0
2023-08-01 11:00,1.499,0.035,0,0
2023-08-01 12:00,1.673,0.048,0,0
2023-08-01 13:00,1.626,0.064,0,0
2023-08-01 14:00,1.385,0.036,0,0
2023-08-01 15:00,1.038,0.077,0,0
2023-08-01 16:00,0.673,0.058,0,0
2023-08-01 17:00,0.421,0.046,0,0
2023-08-01 18:00,0.185,0.039,0,0
2023-08-01 19:00,0.074,0.035,0,0
2023-08-01 20:00,0.305,0.046,0,0
2023-08-01 21:00,0.815,0.049,0,0
2023-08-01 22:00,1.365,0.039,0,0
2023-08-01 23:00,1.763,0.076,0,0
2023-08-02 00:00,2.004,0.093,0,0
2023-08-02 01:00,2.056,0.046,0,0
2023-08-02 02:00,1.892,0.096,0,0
2023-08-02 03:00,1.493,0.058,0,0
2023-08-02 04:00,0.99,0.02,0,0
2023-08-02 05:00,0.565,0.013,0,0
2023-08-02 06:00,0.245,0.025,0,0
2023-08-02 07:00,0.003,0.021,0,0
2023-08-02 08:00,-0.014,0.033,0,0
2023-08-02 09:00,0.318,0.016,0,0
2023-08-02 10:00,0.73,0.013,0,0
2023-08-02 11:00,1.209,0.035,0,0
2023-08-02 12:00,1.55,0.049,0,0
2023-08-02 13:00,1.787,0.097,0,0
2023-08-02 14:00,1.741,0.043,0,0
2023-08-02 15:00,1.43,0.057,0,0
2023-08-02 16:00,1.022,0.042,0,0
2023-08-02 17:00,0.626,0.035,0,0
2023-08-02 18:00,0.359,0.037,0,0
2023-08-02 19:00,0.143,0.035,0,0
2023-08-02 20:00,0.062,0.053,0,0
2023-08-02 21:00,0.294,0.044,0,0
2023-08-02 22:00,0.828,0.044,0,0
2023-08-02 23:00,1.385,0.029,0,0
2023-08-03 00:00,1.788,0.05,0,0
2023-08-03 01:00,2.005,0.055,0,0
2023-08-03 02:00,2.035,0.1,0,0
2023-08-03 03:00,1.827,0.031,0,0
2023-08-03 04:00,1.406,0.029,0,0
2023-08-03 05:00,0.914,0.017,0,0
2023-08-03 06:00,0.513,0.014,0,0
2023-08-03 07:00,0.179,0.028,0,0
2023-08-03 08:00,-0.071,0.02,0,0
2023-08-03 09:00,-0.064,0.022,0,0
2023-08-03 10:00,0.352,0.014,0,0
2023-08-03 11:00,0.879,0.046,0,0
2023-08-03 12:00,1.386,0.05,0,0
2023-08-03 13:00,1.678,0.054,0,0
2023-08-03 14:00,1.811,0.065,0,0
2023-08-03 15:00,1.715,0.054,0,0
2023-08-03 16:00,1.417,0.048,0,0
2023-08-03 17:00,1.036,0.049,0,0
2023-08-03 18:00,0.675,0.047,0,0
2023-08-03 19:00,0.383,0.062,0,0
2023-08-03 20:00,0.132,0.048,0,0
2023-08-03 21:00,0.045,0.036,0,0
2023-08-03 22:00,0.339,0.063,0,0
2023-08-03 23:00,0.892,0.04,0,0
2023-08-04 00:00,1.468,0.032,0,0
2023-08-04 01:00,1.815,0.04,0,0
2023-08-04 02:00,1.974,0.059,0,0
2023-08-04 03:00,1.98,0.036,0,0
2023-08-04 04:00,1.765,0.024,0,0
2023-08-04 05:00,1.326,0.016,0,0
2023-08-04 06:00,0.852,0.015,0,0
2023-08-04 07:00,0.48,0.032,0,0
2023-08-04 08:00,0.171,0.023,0,0
2023-08-04 09:00,-0.045,0.025,0,0
2023-08-04 10:00,0.009,0.024,0,0
2023-08-04 11:00,0.437,0.024,0,0
2023-08-04 12:00,0.947,0.034,0,0
2023-08-04 13:00,1.438,0.046,0,0
2023-08-04 14:00,1.746,0.044,0,0
2023-08-04 15:00,1.857,0.049,0,0
2023-08-04 16:00,1.764,0.037,0,0
2023-08-04 17:00,1.439,0.036,0,0
2023-08-04 18:00,1.018,0.027,0,0
2023-08-04 19:00,0.656,0.038,0,0
2023-08-04 20:00,0.375,0.049,0,0
2023-08-04 21:00,0.163,0.033,0,0
2023-08-04 22:00,0.115,0.038,0,0
2023-08-04 23:00,0.486,0.042,0,0
2023-08-05 00:00,1.0,0.038,0,0
2023-08-05 01:00,1.466,0.041,0,0
2023-08-05 02:00,1.744,0.034,0,0
2023-08-05 03:00,1.872,0.035,0,0
2023-08-05 04:00,1.843,0.016,0,0
2023-08-05 05:00,1.568,0.017,0,0
2023-08-05 06:00,1.203,0.026,0,0
2023-08-05 07:00,0.763,0.021,0,0
2023-08-05 08:00,0.432,0.021,0,0
2023-08-05 09:00,0.14,0.038,0,0
2023-08-05 10:00,-0.029,0.022,0,0
2023-08-05 11:00,0.094,0.028,0,0
2023-08-05 12:00,0.52,0.04,0,0
2023-08-05 13:00,1.083,0.042,0,0
2023-08-05 14:00,1.51,0.04,0,0
2023-08-05 15:00,1.783,0.063,0,0
2023-08-05 16:00,1.867,0.057,0,0
2023-08-05 17:00,1.752,0.071,0,0
2023-08-05 18:00,1.372,0.075,0,0
2023-08-05 19:00,0.95,0.053,0,0
2023-08-05 20:00,0.629,0.048,0,0
2023-08-05 21:00,0.386,0.056,0,0
2023-08-05 22:00,0.188,0.053,0,0
2023-08-05 23:00,0.174,0.032,0,0
2023-08-06 00:00,0.5,0.028,0,0
2023-08-06 01:00,0.987,0.029,0,0
2023-08-06 02:00,1.429,0.04,0,0
2023-08-06 03:00,1.653,0.033,0,0
2023-08-06 04:00,1.781,0.026,0,0
2023-08-06 05:00,1.74,0.018,0,0
2023-08-06 06:00,1.497,0.016,0,0
2023-08-06 07:00,1.123,0.028,0,0
2023-08-06 08:00,0.695,0.016,0,0
2023-08-06 09:00,0.379,0.013,0,0
2023-08-06 10:00,0.136,0.027,0,0
2023-08-06 11:00,0.049,0.014,0,0
2023-08-06 12:00,0.265,0.022,0,0
2023-08-06 13:00,0.759,0.025,0,0
2023-08-06 14:00,1.245,0.033,0,0
2023-08-06 15:00,1.564,0.029,0,0
2023-08-06 16:00,1.75,0.049,0,0
2023-08-06 17:00,1.809,0.066,0,0
2023-08-06 18:00,1.675,0.072,0,0
2023-08-06 19:00,1.359,0.042,0,0
2023-08-06 20:00,1.011,0.038,0,0
2023-08-06 21:00,0.707,0.031,0,0
2023-08-06 22:00,0.45,0.043,0,0
2023-08-06 23:00,0.28,0.042,0,0
2023-08-07 00:00,0.33,0.028,0,0
2023-08-07 01:00,0.663,0.029,0,0
2023-08-07 02:00,1.05,0.027,0,0
2023-08-07 03:00,1.368,0.062,0,0
2023-08-07 04:00,1.552,0.027,0,0
2023-08-07 05:00,1.683,0.014,0,0
2023-08-07 06:00,1.652,0.011,0,0
2023-08-07 07:00,1.382,0.011,0,0
2023-08-07 08:00,1.0,0.015,0,0
2023-08-07 09:00,0.623,0.025,0,0
2023-08-07 10:00,0.38,0.024,0,0
2023-08-07 11:00,0.26,0.029,0,0
2023-08-07 12:00,0.232,0.034,0,0
2023-08-07 13:00,0.479,0.032,0,0
2023-08-07 14:00,0.897,0.036,0,0
2023-08-07 15:00,1.289,0.046,0,0
2023-08-07 16:00,1.557,0.041,0,0
2023-08-07 17:00,1.7,0.054,0,0
2023-08-07 18:00,1.805,0.053,0,0
2023-08-07 19:00,1.704,0.037,0,0
2023-08-07 20:00,1.399,0.054,0,0
2023-08-07 21:00,1.028,0.064,0,0
2023-08-07 22:00,0.77,0.071,0,0
2023-08-07 23:00,0.557,0.04,0,0
2023-08-08 00:00,0.437,0.049,0,0
2023-08-08 01:00,0.546,0.025,0,0
2023-08-08 02:00,0.74,0.026,0,0
2023-08-08 03:00,1.003,0.014,0,0
2023-08-08 04:00,1.251,0.025,0,0
2023-08-08 05:00,1.446,0.017,0,0
2023-08-08 06:00,1.642,0.013,0,0
2023-08-08 07:00,1.692,0.013,0,0
2023-08-08 08:00,1.396,0.011,0,0
2023-08-08 09:00,1.073,0.018,0,0
2023-08-08 10:00,0.688,0.015,0,0
2023-08-08 11:00,0.465,0.076,0,0
2023-08-08 12:00,0.338,0.033,0,0
2023-08-08 13:00,0.378,0.03,0,0
2023-08-08 14:00,0.642,0.046,0,0
2023-08-08 15:00,1.024,0.032,0,0
2023-08-08 16:00,1.366,0.035,0,0
2023-08-08 17:00,1.529,0.044,0,0
2023-08-08 18:00,1.654,0.034,0,0
2023-08-08 19:00,1.769,0.059,0,0
2023-08-08 20:00,1.608,0.041,0,0
2023-08-08 21:00,1.333,0.065,0,0
2023-08-08 22:00,0.955,0.053,0,0
2023-08-08 23:00,0.676,0.044,0,0
2023-08-09 00:00,0.429,0.049,0,0
2023-08-09 01:00,0.315,0.026,0,0
2023-08-09 02:00,0.392,0.036,0,0
2023-08-09 03:00,0.64,0.018,0,0
2023-08-09 04:00,0.891,0.01,0,0
2023-08-09 05:00,1.084,0.011,0,0
2023-08-09 06:00,1.162,0.009,0,0
2023-08-09 07:00,1.222,0.007,0,0
2023-08-09 08:00,1.185,0.01,0,0
2023-08-09 09:00,1.019,0.023,0,0
2023-08-09 10:00,0.801,0.012,0,0
2023-08-09 11:00,0.522,0.03,0,0
2023-08-09 12:00,0.329,0.046,0,0
2023-08-09 13:00,0.196,0.035,0,0
2023-08-09 14:00,0.174,0.048,0,0
2023-08-09 15:00,0.434,0.021,0,0
2023-08-09 16:00,0.834,0.022,0,0
2023-08-09 17:00,1.209,0.056,0,0
2023-08-09 18:00,1.434,0.031,0,0
2023-08-09 19:00,1.584,0.031,0,0
2023-08-09 20:00,1.608,0.034,0,0
2023-08-09 21:00,1.475,0.055,0,0
2023-08-09 22:00,1.247,0.056,0,0
2023-08-09 23:00,0.968,0.034,0,0
2023-08-10 00:00,0.706,0.022,0,0
2023-08-10 01:00,0.554,0.03,0,0
2023-08-10 02:00,0.465,0.03,0,0
2023-08-10 03:00,0.474,0.023,0,0
2023-08-10 04:00,0.617,0.015,0,0
2023-08-10 05:00,0.801,0.007,0,0
2023-08-10 06:00,1.08,0.021,0,0
2023-08-10 07:00,1.272,0.017,0,0
2023-08-10 08:00,1.423,0.027,0,0
2023-08-10 09:00,1.348,0.012,0,0
2023-08-10 10:00,1.187,0.016,0,0
2023-08-10 11:00,0.896,0.034,0,0
2023-08-10 12:00,0.635,0.037,0,0
2023-08-10 13:00,0.537,0.03,0,0
2023-08-10 14:00,0.498,0.031,0,0
2023-08-10 15:00,0.557,0.029,0,0
2023-08-10 16:00,0.749,0.029,0,0
2023-08-10 17:00,1.008,0.029,0,0
2023-08-10 18:00,1.314,0.037,0,0
2023-08-10 19:00,1.576,0.045,0,0
2023-08-10 20:00,1.717,0.055,0,0
2023-08-10 21:00,1.769,0.062,0,0
2023-08-10 22:00,1.599,0.046,0,0
2023-08-10 23:00,1.339,0.039,0,0
2023-08-11 00:00,1.011,0.04,0,0
2023-08-11 01:00,0.832,0.036,0,0
2023-08-11 02:00,0.656,0.029,0,0
2023-08-11 03:00,0.513,0.016,0,0
2023-08-11 04:00,0.431,0.012,0,0
2023-08-11 05:00,0.654,0.035,0,0
2023-08-11 06:00,0.9,0.022,0,0
2023-08-11 07:00,1.141,0.014,0,0
2023-08-11 08:00,1.259,0.015,0,0
2023-08-11 09:00,1.316,0.027,0,0
2023-08-11 10:00,1.297,0.019,0,0
2023-08-11 11:00,1.194,0.05,0,0
2023-08-11 12:00,0.993,0.022,0,0
2023-08-11 13:00,0.731,0.029,0,0
2023-08-11 14:00,0.578,0.031,0,0
2023-08-11 15:00,0.486,0.037,0,0
2023-08-11 16:00,0.494,0.033,0,0
2023-08-11 17:00,0.701,0.046,0,0
2023-08-11 18:00,0.988,0.024,0,0
2023-08-11 19:00,1.33,0.033,0,0
2023-08-11 20:00,1.495,0.04,0,0
2023-08-11 21:00,1.581,0.058,0,0
2023-08-11 22:00,1.573,0.075,0,0
2023-08-11 23:00,1.458,0.048,0,0
2023-08-12 00:00,1.276,0.048,0,0
2023-08-12 01:00,0.999,0.038,0,0
2023-08-12 02:00,0.73,0.032,0,0
2023-08-12 03:00,0.497,0.017,0,0
2023-08-12 04:00,0.312,0.012,0,0
2023-08-12 05:00,0.345,0.01,0,0
2023-08-12 06:00,0.592,0.006,0,0
2023-08-12 07:00,0.882,0.013,0,0
2023-08-12 08:00,1.144,0.011,0,0
2023-08-12 09:00,1.301,0.009,0,0
2023-08-12 10:00,1.356,0.008,0,0
2023-08-12 11:00,1.347,0.017,0,0
2023-08-12 12:00,1.186,0.039,0,0
2023-08-12 13:00,0.942,0.035,0,0
2023-08-12 14:00,0.719,0.029,0,0
2023-08-12 15:00,0.609,0.036,0,0
2023-08-12 16:00,0.53,0.039,0,0
2023-08-12 17:00,0.545,0.03,0,0
2023-08-12 18:00,0.712,0.039,0,0
2023-08-12 19:00,1.035,0.032,0,0
2023-08-12 20:00,1.394,0.0,1,0
2023-08-12 21:00,1.6,0.063,0,0
2023-08-12 22:00,1.672,0.073,0,0
2023-08-12 23:00,1.624,0.057,0,0
2023-08-13 00:00,1.468,0.075,0,0
2023-08-13 01:00,1.244,0.118,0,0
2023-08-13 02:00,0.916,0.096,0,0
2023-08-13 03:00,0.642,0.069,0,0
2023-08-13 04:00,0.429,0.023,0,0
2023-08-13 05:00,0.335,0.011,0,0
2023-08-13 06:00,0.406,0.019,0,0
2023-08-13 07:00,0.603,0.012,0,0
2023-08-13 08:00,0.837,0.012,0,0
2023-08-13 09:00,1.093,0.014,0,0
2023-08-13 10:00,1.318,0.022,0,0
2023-08-13 11:00,1.45,0.015,0,0
2023-08-13 12:00,1.392,0.042,0,0
2023-08-13 13:00,1.176,0.055,0,0
2023-08-13 14:00,0.888,0.043,0,0
2023-08-13 15:00,0.624,0.063,0,0
2023-08-13 16:00,0.506,0.069,0,0
2023-08-13 17:00,0.438,0.089,0,0
2023-08-13 18:00,0.507,0.084,0,0
2023-08-13 19:00,0.731,0.082,0,0
2023-08-13 20:00,1.055,0.064,0,0
2023-08-13 21:00,1.398,0.091,0,0
2023-08-13 22:00,1.58,0.092,0,0
2023-08-13 23:00,1.599,0.086,0,0
2023-08-14 00:00,1.591,0.083,0,0
2023-08-14 01:00,1.429,0.089,0,0
2023-08-14 02:00,1.191,0.107,0,0
2023-08-14 03:00,0.842,0.091,0,0
2023-08-14 04:00,0.567,0.021,0,0
2023-08-14 05:00,0.327,0.014,0,0
2023-08-14 06:00,0.217,0.013,0,0
2023-08-14 07:00,0.301,0.033,0,0
2023-08-14 08:00,0.582,0.011,0,0
2023-08-14 09:00,0.906,0.018,0,0
2023-08-14 10:00,1.177,0.026,0,0
2023-08-14 11:00,1.345,0.076,0,0
2023-08-14 12:00,1.383,0.046,0,0
2023-08-14 13:00,1.288,0.062,0,0
2023-08-14 14:00,1.08,0.043,0,0
2023-08-14 15:00,0.81,0.0,1,0
2023-08-14 16:00,0.58,0.105,0,0
2023-08-14 17:00,0.422,0.061,0,0
2023-08-14 18:00,0.32,0.0,1,0
2023-08-14 19:00,0.45,0.078,0,0
2023-08-14 20:00,0.802,0.06,0,0
2023-08-14 21:00,1.221,0.072,0,0
2023-08-14 22:00,1.53,0.1,0,0
2023-08-14 23:00,1.676,0.076,0,0
2023-08-15 00:00,1.703,0.083,0,0
2023-08-15 01:00,1.616,0.063,0,0
2023-08-15 02:00,1.403,0.117,0,0
2023-08-15 03:00,1.093,0.058,0,0
2023-08-15 04:00,0.763,0.01,0,0
2023-08-15 05:00,0.576,0.009,0,0
2023-08-15 06:00,0.43,0.013,0,0
2023-08-15 07:00,0.381,0.01,0,0
2023-08-15 08:00,0.516,0.018,0,0
2023-08-15 09:00,0.793,0.014,0,0
2023-08-15 10:00,1.165,0.015,0,0
2023-08-15 11:00,1.399,0.144,0,0
2023-08-15 12:00,1.45,0.09,0,0
2023-08-15 13:00,1.499,0.076,0,0
2023-08-15 14:00,1.35,0.066,0,0
2023-08-15 15:00,1.115,0.045,0,0
2023-08-15 16:00,0.816,0.034,0,0
2023-08-15 17:00,0.611,0.072,0,0
2023-08-15 18:00,0.419,0.029,0,0
2023-08-15 19:00,0.385,0.099,0,0
2023-08-15 20:00,0.602,0.046,0,0
2023-08-15 21:00,0.985,0.063,0,0
2023-08-15 22:00,1.388,0.142,0,0
2023-08-15 23:00,1.619,0.084,0,0
2023-08-16 00:00,1.724,0.171,0,0
2023-08-16 01:00,1.794,0.028,0,0
2023-08-16 02:00,1.684,0.054,0,0
2023-08-16 03:00,1.418,0.036,0,0
2023-08-16 04:00,1.02,0.046,0,0
2023-08-16 05:00,0.71,0.018,0,0
2023-08-16 06:00,0.447,0.033,0,0
2023-08-16 07:00,0.4,0.016,0,0
2023-08-16 08:00,0.463,0.02,0,0
2023-08-16 09:00,0.654,0.021,0,0
2023-08-16 10:00,0.919,0.021,0,0
2023-08-16 11:00,1.299,0.124,0,0
2023-08-16 12:00,1.48,0.063,0,0
2023-08-16 13:00,1.619,0.064,0,0
2023-08-16 14:00,1.559,0.071,0,0
2023-08-16 15:00,1.34,0.063,0,0
2023-08-16 16:00,1.106,0.069,0,0
2023-08-16 17:00,0.839,0.059,0,0
2023-08-16 18:00,0.617,0.055,0,0
2023-08-16 19:00,0.461,0.079,0,0
2023-08-16 20:00,0.503,0.08,0,0
2023-08-16 21:00,0.798,0.069,0,0
2023-08-16 22:00,1.196,0.105,0,0
2023-08-16 23:00,1.584,0.074,0,0
2023-08-17 00:00,1.8,0.074,0,0
2023-08-17 01:00,1.818,0.049,0,0
2023-08-17 02:00,1.727,0.056,0,0
2023-08-17 03:00,1.524,0.084,0,0
2023-08-17 04:00,1.25,0.033,0,0
2023-08-17 05:00,0.906,0.035,0,0
2023-08-17 06:00,0.646,0.018,0,0
2023-08-17 07:00,0.438,0.026,0,0
2023-08-17 08:00,0.287,0.017,0,0
2023-08-17 09:00,0.429,0.037,0,0
2023-08-17 10:00,0.774,0.022,0,0
2023-08-17 11:00,1.146,0.057,0,0
2023-08-17 12:00,1.431,0.074,0,0
2023-08-17 13:00,1.581,0.114,0,0
2023-08-17 14:00,1.653,0.052,0,0
2023-08-17 15:00,1.54,0.088,0,0
2023-08-17 16:00,1.32,0.043,0,0
2023-08-17 17:00,0.964,0.078,0,0
2023-08-17 18:00,0.717,0.034,0,0
